.folder,.series,.game,.group,.charName,.totalWords,who,what,why,where,when,how
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Bridget,310,0,1,0,0,2,5
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Marlow,314,1,0,0,1,0,3
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Hunter on Chocobo-back,5,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter 1,58,0,0,0,0,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter 2,13,0,2,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter 3,69,1,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter 4,17,0,0,0,0,0,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Hunter 1,8,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Hunter 2,9,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Hunter 3,13,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Hunter 4,67,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Hunter 5,11,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Tipur,783,0,8,3,1,6,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Myta,483,0,3,0,0,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter (Chocobo Stables),69,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter (Weather Device),171,0,1,0,0,0,5
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Hunter 6,11,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter 5,12,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Hunter 6,21,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Torreno,344,1,3,0,3,0,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Falcon,344,0,1,0,0,1,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Corporal Thunder,267,3,2,0,0,0,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Thunder,38,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Arbiter of Time,119,1,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Catlin,86,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Mystic,179,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Casino Staff,35,0,0,0,0,0,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Casino Vender,67,0,0,0,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Racing Teller,75,0,0,1,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Soldier 2,26,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Jonah,286,0,0,0,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Roving Mercenary 1,28,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Roving Mercenary 2,49,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Roving Mercenary 3,15,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Roaming Mercenary 4,16,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Roaming Mercenaries,11,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Thurston,251,0,1,1,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Brant,255,1,3,0,0,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Lex,277,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Researcher near orb,198,1,1,1,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Researcher,52,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Researcher 4,43,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Thorne,184,2,0,2,2,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Millie,126,0,1,0,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Technical Engineer,498,5,6,0,0,0,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Academia Citizen 1,10,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Academia Citizen 2,7,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Academia Citizen 1,9,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Academia Citizen 2,3,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Voice,582,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Resident of Academia,67,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Miss Horizon,310,0,4,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Citizen 1,10,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Citizen 2,14,0,0,0,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Citizen 1,5,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Citizen 2,7,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Citizen 3,5,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Voice,11,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Alyssa's Duplicate,117,1,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Captain Cryptic,180,0,0,0,0,0,3
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Dr. M,289,0,0,0,0,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Other Female Researcher,38,0,1,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Guard 1,33,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Uma,168,2,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Paddra Nsu-Yeul,243,0,1,0,0,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Receptionist,20,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Baxter,172,0,2,0,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Ray,212,0,2,0,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Sergeant Blitz,254,1,2,0,0,2,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Vanille,315,0,1,1,1,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Fang,77,1,0,1,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Government Agent,318,0,2,0,2,0,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Pat,247,0,3,0,1,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Bounty Hunter 1,16,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Bounty Hunter 2,28,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Bounty Hunter 3,16,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Bounty Hunter 4,26,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Bounty Hunter 5,12,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Walter,169,1,0,0,0,0,2
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Raymond,136,0,3,1,1,1,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Professor,194,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Assistant,55,0,2,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Ronan,351,0,1,1,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Porter,525,4,3,1,2,0,1
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Fake Lightning,3,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Operator 1,13,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Operator 2,11,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,female,Female Operator,13,0,0,0,0,0,0
../data/FinalFantasy/FFXIII-2/,Final Fantasy,Final Fantasy XIII-2,male,Male Guard 2,8,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Woman in pink top,11,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Tidus,5174,13,84,22,12,10,19
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Redheaded woman,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Kid w/bandana,11,0,0,0,0,0,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Bahamut's Fayth,260,1,0,1,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Zanar,179,0,2,0,0,1,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Auron,2425,2,15,7,5,6,4
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Jecht,1566,1,20,1,0,7,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Al Bhed in blue cap,11,0,1,0,0,0,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Keyakku,14,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Bearded Al Bhed,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Gas mask guy,19,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Rikku,1796,3,13,7,6,4,4
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Brother,116,0,2,0,3,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Bearded guy,5,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Wakka,3343,3,39,13,6,8,9
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Datto,62,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Letty,56,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Jassu,37,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Botta,40,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Keepa,27,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Luzzu,140,1,0,1,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Gatta,132,1,0,0,0,0,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Priestess,65,1,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Man in uniform,12,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Tidus' Mom,81,1,1,1,0,0,2
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Priestess (Nuns' Chamber),5,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Lulu,1655,4,12,3,4,3,2
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Kimahri,177,1,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Yuna,4269,5,41,8,6,29,3
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Gramps,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Old woman,5,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Yuna's little friend,8,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Old man,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Little girl,8,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,1st harpooner,10,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,2nd harpooner,9,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Kilika Innkeeper,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Middle-aged man,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Woman,14,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Bickson,47,1,0,1,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Graav,8,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Dona,194,0,3,1,0,2,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Barthello,71,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Bobba,411,1,1,0,1,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Jimma,82,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Dock guard,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Pom-pom lady,1,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Spoony,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Man in crowd,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Woman in crowd,4,1,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Another man,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Mika,250,2,2,2,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Seymour,894,1,3,2,0,0,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Berrik,3,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Blappa,3,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Yenke,101,0,0,1,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Biran,173,2,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Man's voice,8,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Maechen,125,0,2,0,1,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Lucil,126,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Elma,35,0,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Woman in green skirt,3,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Calli,16,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Mother,40,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Crusader in Yellow and Orange,8,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Shelinda,382,0,2,1,2,1,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Man in green and brown approaches Tidus,24,0,0,0,0,0,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Rin,182,0,0,0,1,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Woman in green skirt (Calli's mom?),4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Gate captain,38,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Clasko,56,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Kinoc,186,0,2,0,2,2,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Base Captain,63,0,0,0,0,1,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Isaaru,202,1,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Pacce,46,0,3,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Maroda,56,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Nun by Yuna's bed,11,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Woman in white,16,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Wantz,10,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Driver,13,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Tromell,291,0,2,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Guado woman,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Guado man,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Jyscal,149,0,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Nun in lefthand chamber,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Mifurey,8,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Weird Bird Man with harp,65,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Braska,802,3,6,0,0,4,2
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Monk at the door,29,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Nun,16,0,0,1,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Cid,606,1,8,1,2,3,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Al Bhed,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Guado,26,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Second Guado,16,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Kelk,111,0,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Dome Gatekeeper,115,0,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Boy,23,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Yunalesca,380,3,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Miyu,1,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Female Crusader in green and gold,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Warrior Monk,26,0,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Blond guy on left,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Seymour's mother,129,1,2,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Belgemine,172,0,1,0,0,0,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Magus Sister 1,32,0,0,2,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Monster Arena Guy,146,0,0,0,1,0,1
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Borra,58,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Man in brown coat,69,0,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Chocobo trainer,161,0,1,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Priest,4,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Old Lady,5,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,female,Al Bhed woman in bumblebee-striped robe,20,0,0,0,1,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Warrior monk,2,0,0,0,0,0,0
../data/FinalFantasy/FFX_B/,Final Fantasy,Final Fantasy X,male,Gippal,78,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Vanille,1587,5,17,2,5,6,2
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Fang,1187,1,16,1,4,3,2
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Snow,1654,3,16,6,2,4,8
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Serah,337,1,4,1,1,3,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Sazh,1785,0,23,7,2,2,8
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Dajh,40,0,2,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Nora,31,1,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Hope,1389,4,23,8,3,5,5
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Amodar,54,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Lightning,1771,4,8,3,0,3,4
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Reporter,101,1,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Commander,21,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,PSICOM Marauder,14,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Galenth,852,1,4,0,1,0,1
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Yuj,40,0,0,2,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Maqui,19,0,0,0,1,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Gadot,65,0,0,0,0,1,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Lebreau,28,0,1,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Cid,658,2,5,1,0,3,2
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Yaag,430,2,1,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,Jihl,167,2,1,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,female,staff 1,5,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,staff 2,10,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,staff 3,9,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,Barthandelus,51,0,0,0,0,0,0
../data/FinalFantasy/FFXIII/,Final Fantasy,Final Fantasy XIII,male,PSICOM soldier,15,0,0,0,0,0,0
