"ID","Name"
"gibip_text_blocker","Invisible Object"
"gibip_trap_explosive","Trap Trigger"
"gibip_trap_explosive_trip","Trap Trigger"
"gibip_trap_gas","Trap Trigger"
"gibip_trap_glyph_para","Trap Trigger"
"gibip_trap_leghold","Flimsy Leghold Trap"
"gib_cr_arcane_horror","Twisted Sentinel"
"gib_cr_brogan","Brogan"
"gib_cr_golem_protector","Runic Golem"
"gib_cr_jerrik","Jerrik"
"gib_cr_narrator","Darion's Journal"
"gib_cr_revenant","Warped Watcher"
"gib_cr_steel_golem","Sentinel"
"gib_cr_steel_golem_enraged","Enraged Sentinel"
"gib_cr_stone_golem","Watcher"
"gib_cr_stone_golem_enraged","Enraged Watcher"
"gib_golem","Harvester"
"gib_golem_head","Harvester"
"gib_im_acc_amu","The High Regard of House Dace"
"gib_im_acc_blt","Sash of Forbidden Secrets"
"gib_im_acc_rng_mage","Brother Bedine's Mnemonic"
"gib_im_arm_cht_hvy_001","Dace Family Armor"
"gib_im_arm_hel_hvy_001","Dwarven Full Helm"
"gib_im_arm_shd_twr_001","The Crafthall's Wall"
"gib_im_carmor_gibgolem","Heavy Plate Armor"
"gib_im_carmor_gibgolemhead","Chainmail"
"gib_im_control_rod","Golem Control Rod"
"gib_im_tome_unlearning","Memoirs of the First Wardens"
"gib_im_wep_mac","The Reaper's Cudgel"
"gib_im_wep_mel_lsw_001","Dumat's Spine"
"gib_intro_jerrik","Jerrik"
"gib_skeleton_boss","Harvested Corpse"
"gib_skeleton_critter","Harvested Corpse"
"gib_skeleton_lieutenant","Harvested Corpse"
"gib_skeleton_normal","Harvested Corpse"
"gib_skeleton_weak_normal","Harvested Corpse"
"goat","Goat"
"golem_steel","Steel Golem"
"golem_stone","Stone Golem"
"gwb000cr_corpse_arland","Arland Corpse"
"gwb000cr_corpse_warden","Warden Corpse"
"gwb000cr_levi","Levi Dryden"
"gwb000cr_skeleton_arland","Arland Skeleton"
"gwb000cr_skeleton_warden","Warden Skeleton"
"gwb000cr_skeleton_warden2","Warden Skeleton"
"gwb100ar_keep_first_floor","First Floor"
"gwb100cr_arcane_horror","Arcane Horror"
"gwb100cr_archivist","Archivist"
"gwb100cr_library_demon","Demon"
"gwb100cr_lt_skel_scribe","Warden Scribe"
"gwb100cr_lt_warden","Commander Athlar"
"gwb100cr_rage_demon","Rage Demon"
"gwb100cr_scribe","Scribe"
"gwb100cr_summoner_demon","Archivist"
"gwb100cr_warden_dm1","Warden Dwarven Male 1"
"gwb100cr_warden_ef1","Warden Elven Female 1"
"gwb100cr_warden_em1","Warden Elven Male 1"
"gwb100cr_warden_hf1","Warden Human Female 1"
"gwb100cr_warden_hm1","Warden Human Male 1"
"gwb100cr_warden_hm2","Warden Human Male 1"
"gwb100ip_book_burnt","Archivist's Book"
"gwb100ip_defiance_board","Statement of Defiance"
"gwb100ip_def_board_talker","Statement of Defiance"
"gwb100ip_door_2f","Second Floor"
"gwb100ip_door_barracks","Barracks"
"gwb100ip_door_break","Break Room"
"gwb100ip_door_entrance","Entrance"
"gwb100ip_door_hall1","Door"
"gwb100ip_door_hall2","Door"
"gwb100ip_door_kitchen","Kitchen"
"gwb100ip_door_library","Library"
"gwb100ip_door_library2","Library"
"gwb110ar_keep_second_floor","Second Floor"
"gwb110cr_circle_demon","Rage Demon"
"gwb110cr_circle_zombie","Dead Warden"
"gwb110cr_cut_avernus","Avernus"
"gwb110cr_cut_demon","Demon"
"gwb110cr_cut_sophia","Sophia"
"gwb110cr_helper_avernus","Corpse"
"gwb110cr_helper_sophia","Corpse"
"gwb110cr_sophia","Sophia"
"gwb110cr_succubus","Desire Demon"
"gwb110cr_warden_ef1","Warden Acolyte"
"gwb110ip_altar","Altar"
"gwb110ip_door_1f","First Floor"
"gwb110ip_door_bridge","Exit"
"gwb110ip_door_hallway","Door"
"gwb110ip_door_quarters","Commander's Quarters"
"gwb110ip_door_shrine","Shrine"
"gwb110ip_gold_stash","Hidden Stash"
"gwb110ip_invis_portrait","Asturian's Portrait"
"gwb110ip_jam_jar","Raspberry Jam"
"gwb110ip_stash","Asturian's Stash"
"gwb120ar_avernus_tower","Avernus's Tower"
"gwb120cr_avernus","Avernus"
"gwb120ip_ability_bottle","Alchemical Concoction"
"gwb120ip_ability_btl_talker","Statement of Defiance"
"gwb120ip_avernus_notes","Ability Notes"
"gwb120ip_codex_corpse","Corpse"
"gwb120ip_door_1f","First Floor"
"gwb120ip_door_bridge","Tower Exit"
"gwb120ip_door_hallway","Door"
"gwb120ip_door_lab_north","North Lab"
"gwb120ip_door_lab_south","South Lab"
"gwb120ip_door_research","Research"
"gwb120ip_door_sanctum","Avernus's Sanctum"
"gwb200ar_soldiers_peak","Soldier's Peak"
"gwb200cr_bridge_skeleton","Shambling Skeleton"
"gwb200cr_corpse_shambling","Shambling Corpse"
"gwb200cr_lt_arland","Arland's Lord"
"gwb200cr_lt_warden_mage","Warden Acolyte"
"gwb200cr_lt_warden_rogue","Warden Master Scout"
"gwb200cr_siege_knight","Knight"
"gwb200cr_siege_lord","Lord"
"gwb200cr_skeleton_archer","Skeleton Archer"
"gwb200cr_skeleton_shambling","Shambling Skeleton"
"gwb200cr_undead_mage","Undead Mage"
"gwb200ip_codex1","Statue"
"gwb200ip_corpse_pile","Corpse Pile"
"gwb200ip_door_avernus_tower","Avernus's Tower"
"gwb200ip_door_keep_2f","Keep"
"gwb200ip_door_keep_main","Keep"
"gwb200ip_transition_world","World Map"
"gwb201ar_sp_repaired","Soldier's Peak"
"gwb201cr_dog","Dog"
"gwb201cr_dryden_cousin1","Levi's Nephew"
"gwb201cr_dryden_cousin2","Levi's Nephew"
"gwb201cr_dryden_cousin3","Levi's Nephew"
"gwb201cr_mikhael","Mikhael Dryden"
"gwb201cr_shale_follower","Raven"
"gwb201ip_door_keep","Keep"
"gwb201ip_door_tower","Avernus's Tower"
"gwb201ip_party_chest","Party Storage Chest"
"gwb201ip_sword","Sword"
"gwb201ip_world_map","World Map"
"gwb_im_acc_blt_sny","Shadow Belt"
"gwb_im_arm_bot_hvy_hch","Heavy Chainmail Boots"
"gwb_im_arm_bot_hvy_wdn1","Warden Heavy Boots"
"gwb_im_arm_bot_lgt_rlr","Studded Leather Boots"
"gwb_im_arm_bot_lgt_wdn","Studded Warden Boots"
"gwb_im_arm_bot_lgt_wdn2","Warden Scout Boots"
"gwb_im_arm_bot_mas_hpl","Heavy Plate Boots"
"gwb_im_arm_bot_mas_wcm","Warden Commander Boots"
"gwb_im_arm_bot_med_spl","Splintmail Boots"
"gwb_im_arm_bot_med_wdn1","Warden Splintmail Boots"
"gwb_im_arm_cht_hvy_hch","Heavy Chainmail"
"gwb_im_arm_cht_hvy_wdn1","Warden Heavy Armor"
"gwb_im_arm_cht_lgt_rlr","Studded Leather Armor"
"gwb_im_arm_cht_lgt_wdn1","Studded Warden Armor"
"gwb_im_arm_cht_lgt_wdn2","Warden Scout Armor"
"gwb_im_arm_cht_mas_hpl","Heavy Plate Armor"
"gwb_im_arm_cht_mas_wcm","Warden Commander Armor"
"gwb_im_arm_cht_med_spl","Splintmail"
"gwb_im_arm_cht_med_wdn1","Warden Splintmail"
"gwb_im_arm_glv_hvy_hch","Heavy Chainmail Gloves"
"gwb_im_arm_glv_hvy_wdn1","Warden Heavy Gloves"
"gwb_im_arm_glv_lgt_rlr","Studded Leather Gloves"
"gwb_im_arm_glv_lgt_wdn1","Studded Warden Gloves"
"gwb_im_arm_glv_lgt_wdn2","Warden Scout Gloves"
"gwb_im_arm_glv_mas_hpl","Heavy Plate Gloves"
"gwb_im_arm_glv_mas_wcm","Warden Commander Gloves"
"gwb_im_arm_glv_med_spl","Splintmail Gloves"
"gwb_im_arm_glv_med_wdn1","Warden Splintmail Gloves"
"gwb_im_arm_hel_hvy_gry","Grey Warden Helmet"
"gwb_im_arm_hel_lgt_std","Studded Helmet"
"gwb_im_arm_hel_lgt_wdn1","Studded Helmet"
"gwb_im_arm_hel_mag_enc","Enchanter Cowl"
"gwb_im_arm_hel_mas_sol","Soldier's Heavy Helm"
"gwb_im_arm_hel_med_hel","Helmet"
"gwb_im_arm_shd_kit_met","Metal Kite Shield"
"gwb_im_arm_shd_lrg_tev","Grey Warden Shield"
"gwb_im_arm_shd_smal_gry","Warden Recruit Shield"
"gwb_im_arm_shd_sml_wdn1","Warden Scout Shield"
"gwb_im_arm_shd_twr_met","Heavy Metal Shield"
"gwb_im_arm_shd_twr_wdn1","Warden Tower Shield"
"gwb_im_cth_mag_wdn1","Robes of Avernus"
"gwb_im_cth_mag_wdn2","Warden Apprentice Robes"
"gwb_im_wep_mag_sta_icy","Winter's Breath"
"gwb_im_wep_mel_gsw_stm","Starfang"
"gwb_im_wep_mel_lsw_ast","Asturian's Might"
"gwb_im_wep_mel_lsw_stm","Starfang"
"gwb_im_wep_rng_cbw_sge","Antique Warden Crossbow"
"gxa000cr_anders_namaya","Namaya"
"gxa000cr_justice_aura","Aura"
"gxa000cr_nathaniel_delilah","Delilah"
"gxa000cr_nathaniel_grounds","Groundskeeper Samuel"
"gxa000cr_oghren_felsi","Felsi"
"gxa000cr_sigrun_barton","Mischa"
"gxa000cr_velanna_garos","Garos"
"gxa000cr_velanna_marren","Marren"
"gxa000cr_velanna_nella","Nella"
"gxa000fl_anders","Anders"
"gxa000fl_justice","Justice"
"gxa000fl_nathaniel","Nathaniel"
"gxa000fl_oghren","Oghren"
"gxa000fl_sigrun","Sigrun"
"gxa000fl_velanna","Velanna"
"gxa000ip_blocker_text","Path Blocked"
"gxa000ip_herb_great_nature","Pile of Books"
"gxa000ip_herb_great_stamina","Scrolls"
"gxa000ip_herb_potent_lyrium","Scrolls"
"gxa000ip_pois_elemental","Pile of Books"
"gxa000ip_pois_soulrot_coat","Pile of Books"
"gxa000ip_rune_cold_iron","Scrolls"
"gxa000ip_rune_flame","Scrolls"
"gxa000ip_rune_grandmaster","Shelves"
"gxa000ip_rune_hale","Pile of Books"
"gxa000ip_rune_paralyze","Scrolls"
"gxa000ip_rune_spc_elemental","Scrolls"
"gxa000ip_rune_tempest","Scrolls"
"gxa000ip_trap_dispel","Pile of Books"
"gxa000ip_trap_elemental","Pile of Books"
"gxa000ip_trap_gravity","Scrolls"
"gxa000ip_world_map","World Map"
"gxa000ip_world_map_wide","World Map"
"gxaip_door_coffin_1_l","Coffin"
"gxaip_door_coffin_1_r","Coffin"
"gxaip_door_coffin_2_l","Coffin"
"gxaip_door_coffin_2_r","Coffin"
"gxaip_gate_metal","Gate"
"gxaip_gate_metal_r","Gate"
"gxaip_herb_11","Rashvine"
"gxaip_herb_12","Madcap"
"gxaip_herb_13","Blood Lotus"
"gxaip_trap_crafted_401","Dispel Trap"
"gxaip_trap_crafted_402","Chromatic Trap"
"gxaip_trap_crafted_403","Black Hole Trap"
"gxaip_trap_crafted_404","Misdirection Cloud Trap"
"gxa_im_acc_amu_001","Nature's Blessing"
"gxa_im_acc_amu_002","Illumination"
"gxa_im_acc_amu_and","Fox's Pendant"
"gxa_im_acc_amu_g01","Seeker's Chain"
"gxa_im_acc_amu_g02","Scout's Medal"
"gxa_im_acc_amu_jus","Kristoff's Locket"
"gxa_im_acc_amu_m01","Magus Ward"
"gxa_im_acc_amu_m02","Will of the Unyielding"
"gxa_im_acc_amu_m03","Talisman of Restoration"
"gxa_im_acc_amu_r02","Spirit Cord"
"gxa_im_acc_amu_w01","Blood of the Warrior"
"gxa_im_acc_amu_w02","Rough-Hewn Pendant"
"gxa_im_acc_blt_001","Girdle of Kal'Hirol"
"gxa_im_acc_blt_002","Gladiator's Belt"
"gxa_im_acc_blt_g01","Sash of Power"
"gxa_im_acc_blt_g02","Panacea"
"gxa_im_acc_blt_m01","Lucrosian's Silken Cord"
"gxa_im_acc_blt_m03","Battlemage's Cinch"
"gxa_im_acc_blt_m04","Belt of the Architect"
"gxa_im_acc_blt_ogh","One for the Ditch"
"gxa_im_acc_blt_r01","Doge's Dodger"
"gxa_im_acc_blt_sig","Deep Roads Girdle"
"gxa_im_acc_blt_w01","Enduring Faith"
"gxa_im_acc_blt_w02","Wasp's Sting"
"gxa_im_acc_rng_001","Sleeper"
"gxa_im_acc_rng_002","Tingler"
"gxa_im_acc_rng_003","Corin's Proposal"
"gxa_im_acc_rng_m01","Golden Cog"
"gxa_im_acc_rng_m02","Silver Cog"
"gxa_im_acc_rng_m03","Ring of Mastery"
"gxa_im_acc_rng_m04","Ring of Discipline"
"gxa_im_acc_rng_m05","Soulbound"
"gxa_im_acc_rng_m06","Earthbound"
"gxa_im_acc_rng_m07","Icicle"
"gxa_im_acc_rng_m08","Ash"
"gxa_im_acc_rng_nat","Worn Golden Ring"
"gxa_im_acc_rng_r01","Ring of Subtlety"
"gxa_im_acc_rng_r02","Ring of Severity"
"gxa_im_acc_rng_vel","Keeper's Charm"
"gxa_im_acc_rng_w01","Blessing of the Divine"
"gxa_im_acc_rng_w02","Mark of the Divine"
"gxa_im_anders_kitten","Ser Pounce-a-lot"
"gxa_im_arm_bot_hvy_001","Stormchaser Boots"
"gxa_im_arm_bot_hvy_002","Fleet Feet"
"gxa_im_arm_bot_lgt_001","Trickster's Boots"
"gxa_im_arm_bot_lgt_002","Feet of the Nimble"
"gxa_im_arm_bot_lgt_003","Blackblade Boots"
"gxa_im_arm_bot_lgt_004","Wolf Treads"
"gxa_im_arm_bot_lgt_m01","Lorekeeper's Boots"
"gxa_im_arm_bot_lgt_m02","Mage's Running Boots"
"gxa_im_arm_bot_lgt_m03","Firestompers"
"gxa_im_arm_bot_lgt_m04","Winter Boots"
"gxa_im_arm_bot_lgt_m05","Fadewalker"
"gxa_im_arm_bot_lgt_pl2","Grey Warden Leather Boots"
"gxa_im_arm_bot_mas_001","Greaves of Hirol's Defense"
"gxa_im_arm_bot_mas_002","Boots of the Sentinel"
"gxa_im_arm_bot_mas_pl2","Grey Warden Plate Boots"
"gxa_im_arm_bot_med_leg","Legionnaire Scout Boots"
"gxa_im_arm_cht_hvy_001","Stormchaser Mail"
"gxa_im_arm_cht_hvy_002","Venture"
"gxa_im_arm_cht_hvy_jus","Sturdy Heavy Chainmail"
"gxa_im_arm_cht_lgt_001","Trickster's Tunic"
"gxa_im_arm_cht_lgt_002","Vest of the Nimble"
"gxa_im_arm_cht_lgt_003","Blackblade Tunic"
"gxa_im_arm_cht_lgt_004","Rainswept"
"gxa_im_arm_cht_lgt_nat","The Bear's Embrace"
"gxa_im_arm_cht_lgt_pl2","Grey Warden Light Armor"
"gxa_im_arm_cht_lgt_pla","Orlesian Warden's Light Armor"
"gxa_im_arm_cht_mas_001","Breastplate of Hirol's Defense"
"gxa_im_arm_cht_mas_002","Armor of the Sentinel"
"gxa_im_arm_cht_mas_003","Clamshell Plate Armor"
"gxa_im_arm_cht_mas_pl2","Grey Warden Plate Armor"
"gxa_im_arm_cht_mas_pla","Orlesian Warden's Plate Armor"
"gxa_im_arm_cht_med_leg","Legionnaire Scout Armor"
"gxa_im_arm_glv_hvy_001","Stormchaser Gauntlets"
"gxa_im_arm_glv_hvy_002","Barbed Fists"
"gxa_im_arm_glv_hvy_jus","Sturdy Chainmail Gloves"
"gxa_im_arm_glv_lgt_pl2","Grey Warden Light Gloves"
"gxa_im_arm_glv_mas_001","Gauntlets of Hirol's Defense"
"gxa_im_arm_glv_mas_002","Gauntlets of the Sentinel"
"gxa_im_arm_glv_mas_pl2","Grey Warden Plate Gauntlets"
"gxa_im_arm_glv_med_leg","Legionnaire Scout Gloves"
"gxa_im_arm_hel_hvy_001","Stormchaser Helm"
"gxa_im_arm_hel_hvy_002","Helm of Dragon's Peak"
"gxa_im_arm_hel_lgt_001","Trickster's Cap"
"gxa_im_arm_hel_lgt_002","Cap of the Nimble"
"gxa_im_arm_hel_lgt_003","Blackblade Helm"
"gxa_im_arm_hel_lgt_004","Quicksilver"
"gxa_im_arm_hel_lgt_pl2","Grey Warden Light Helm"
"gxa_im_arm_hel_mag_001","Lorekeeper's Cowl"
"gxa_im_arm_hel_mag_002","Lucky Cap"
"gxa_im_arm_hel_mag_003","First Enchanter's Cowl"
"gxa_im_arm_hel_mag_004","Sage's Fuzzy Head-Sweater"
"gxa_im_arm_hel_mag_005","Toque of the Oblivious"
"gxa_im_arm_hel_mag_pl2","Grey Warden Cowl"
"gxa_im_arm_hel_mas_001","Helm of Hirol's Defense"
"gxa_im_arm_hel_mas_002","Helm of the Sentinel"
"gxa_im_arm_hel_mas_pl2","Grey Warden Plate Helm"
"gxa_im_arm_hel_med_leg","Legionnaire Scout Helm"
"gxa_im_arm_shd_kit_001","Landsmeet Shield"
"gxa_im_arm_shd_kit_jus","Griffon's Crest"
"gxa_im_arm_shd_lrg_001","Mage-Hunter"
"gxa_im_arm_shd_lrg_drk","Large Darkspawn Shield"
"gxa_im_arm_shd_lrg_pl2","Large Grey Warden Shield"
"gxa_im_arm_shd_sml_drk","Small Darkspawn Shield"
"gxa_im_arm_shd_twr_001","Partha"
"gxa_im_cft_hrb_101","Lesser Stamina Draught Recipe"
"gxa_im_cft_hrb_201","Stamina Draught Recipe"
"gxa_im_cft_hrb_301","Greater Stamina Draught Recipe"
"gxa_im_cft_hrb_401","Potent Stamina Draught Recipe"
"gxa_im_cft_hrb_402","Superb Health Poultice Recipe"
"gxa_im_cft_hrb_403","Superb Lyrium Potion Recipe"
"gxa_im_cft_hrb_404","Superb Stamina Draught Recipe"
"gxa_im_cft_hrb_405","Master Health Poultice Recipe"
"gxa_im_cft_hrb_406","Master Lyrium Potion Recipe"
"gxa_im_cft_hrb_407","Master Stamina Draught Recipe"
"gxa_im_cft_psn_401","Dispel Grenade Recipe"
"gxa_im_cft_psn_402","Dispel Poison Recipe"
"gxa_im_cft_psn_403","Elemental Grenade Recipe"
"gxa_im_cft_psn_404","Elemental Poison Recipe"
"gxa_im_cft_reg_blankrune","Blank Runestone"
"gxa_im_cft_reg_bldlotus","Blood Lotus"
"gxa_im_cft_reg_madcap","Madcap Bulb"
"gxa_im_cft_reg_rashvine","Rashvine Nettle"
"gxa_im_cft_reg_reduction","Etching Agent"
"gxa_im_cft_run_101","Journeyman Dweomer Rune Tracing"
"gxa_im_cft_run_102","Journeyman Flame Rune Tracing"
"gxa_im_cft_run_103","Journeyman Frost Rune Tracing"
"gxa_im_cft_run_104","Journeyman Paralyze Rune Tracing"
"gxa_im_cft_run_105","Journeyman Lightning Rune Tracing"
"gxa_im_cft_run_106","Journeyman Cold Iron Rune Tracing"
"gxa_im_cft_run_107","Journeyman Hale Rune Tracing"
"gxa_im_cft_run_108","Journeyman Silverite Rune Tracing"
"gxa_im_cft_run_109","Journeyman Slow Rune Tracing"
"gxa_im_cft_run_110","Journeyman Barrier Rune Tracing"
"gxa_im_cft_run_111","Journeyman Stout Rune Tracing"
"gxa_im_cft_run_112","Journeyman Tempest Rune Tracing"
"gxa_im_cft_run_113","Journeyman Immunity Rune Tracing"
"gxa_im_cft_run_114","Journeyman Reservoir Rune Tracing"
"gxa_im_cft_run_115","Diligence Rune Tracing"
"gxa_im_cft_run_116","Menacing Rune Tracing"
"gxa_im_cft_run_201","Expert Dweomer Rune Tracing"
"gxa_im_cft_run_202","Expert Flame Rune Tracing"
"gxa_im_cft_run_203","Expert Frost Rune Tracing"
"gxa_im_cft_run_204","Expert Paralyze Rune Tracing"
"gxa_im_cft_run_205","Expert Lightning Rune Tracing"
"gxa_im_cft_run_206","Expert Cold Iron Rune Tracing"
"gxa_im_cft_run_207","Expert Hale Rune Tracing"
"gxa_im_cft_run_208","Expert Silverite Rune Tracing"
"gxa_im_cft_run_209","Expert Slow Rune Tracing"
"gxa_im_cft_run_210","Expert Barrier Rune Tracing"
"gxa_im_cft_run_211","Expert Stout Rune Tracing"
"gxa_im_cft_run_212","Expert Tempest Rune Tracing"
"gxa_im_cft_run_213","Expert Immunity Rune Tracing"
"gxa_im_cft_run_214","Expert Reservoir Rune Tracing"
"gxa_im_cft_run_215","Endurance Rune Tracing"
"gxa_im_cft_run_216","Intensifying Rune Tracing"
"gxa_im_cft_run_301","Master Dweomer Rune Tracing"
"gxa_im_cft_run_302","Master Flame Rune Tracing"
"gxa_im_cft_run_303","Master Frost Rune Tracing"
"gxa_im_cft_run_304","Master Paralyze Rune Tracing"
"gxa_im_cft_run_305","Master Lightning Rune Tracing"
"gxa_im_cft_run_306","Master Cold Iron Rune Tracing"
"gxa_im_cft_run_307","Master Hale Rune Tracing"
"gxa_im_cft_run_308","Master Silverite Rune Tracing"
"gxa_im_cft_run_309","Master Slow Rune Tracing"
"gxa_im_cft_run_310","Master Barrier Rune Tracing"
"gxa_im_cft_run_311","Master Stout Rune Tracing"
"gxa_im_cft_run_312","Master Tempest Rune Tracing"
"gxa_im_cft_run_313","Master Immunity Rune Tracing"
"gxa_im_cft_run_314","Master Reservoir Rune Tracing"
"gxa_im_cft_run_315","Amplification Rune Tracing"
"gxa_im_cft_run_316","Elemental Rune Tracing"
"gxa_im_cft_run_401","Grandmaster Dweomer Rune Tracing"
"gxa_im_cft_run_402","Grandmaster Flame Rune Tracing"
"gxa_im_cft_run_403","Grandmaster Frost Rune Tracing"
"gxa_im_cft_run_404","Grandmaster Paralyze Rune Tracing"
"gxa_im_cft_run_405","Grandmaster Lightning Rune Tracing"
"gxa_im_cft_run_406","Grandmaster Cold Iron Rune Tracing"
"gxa_im_cft_run_407","Grandmaster Hale Rune Tracing"
"gxa_im_cft_run_408","Grandmaster Silverite Rune Tracing"
"gxa_im_cft_run_409","Grandmaster Slow Rune Tracing"
"gxa_im_cft_run_410","Grandmaster Barrier Rune Tracing"
"gxa_im_cft_run_411","Grandmaster Stout Rune Tracing"
"gxa_im_cft_run_412","Grandmaster Tempest Rune Tracing"
"gxa_im_cft_run_413","Grandmaster Immunity Rune Tracing"
"gxa_im_cft_run_414","Grandmaster Reservoir Rune Tracing"
"gxa_im_cft_run_415","Evasion Rune Tracing"
"gxa_im_cft_run_416","Momentum Rune Tracing"
"gxa_im_cft_run_501","Masterpiece Dweomer Rune Tracing"
"gxa_im_cft_run_502","Masterpiece Flame Rune Tracing"
"gxa_im_cft_run_503","Masterpiece Frost Rune Tracing"
"gxa_im_cft_run_504","Masterpiece Paralyze Rune Tracing"
"gxa_im_cft_run_505","Masterpiece Lightning Rune Tracing"
"gxa_im_cft_run_506","Masterpiece Cold Iron Rune Tracing"
"gxa_im_cft_run_507","Masterpiece Hale Rune Tracing"
"gxa_im_cft_run_508","Masterpiece Silverite Rune Tracing"
"gxa_im_cft_run_509","Masterpiece Slow Rune Tracing"
"gxa_im_cft_run_510","Masterpiece Barrier Rune Tracing"
"gxa_im_cft_run_511","Masterpiece Stout Rune Tracing"
"gxa_im_cft_run_512","Masterpiece Tempest Rune Tracing"
"gxa_im_cft_run_513","Masterpiece Immunity Rune Tracing"
"gxa_im_cft_run_514","Masterpiece Reservoir Rune Tracing"
"gxa_im_cft_run_601","Paragon Dweomer Rune Tracing"
"gxa_im_cft_run_602","Paragon Flame Rune Tracing"
"gxa_im_cft_run_603","Paragon Frost Rune Tracing"
"gxa_im_cft_run_604","Paragon Paralyze Rune Tracing"
"gxa_im_cft_run_605","Paragon Lightning Rune Tracing"
"gxa_im_cft_run_606","Paragon Cold Iron Rune Tracing"
"gxa_im_cft_run_607","Paragon Hale Rune Tracing"
"gxa_im_cft_run_608","Paragon Silverite Rune Tracing"
"gxa_im_cft_run_609","Paragon Slow Rune Tracing"
"gxa_im_cft_run_610","Paragon Barrier Rune Tracing"
"gxa_im_cft_run_611","Paragon Stout Rune Tracing"
"gxa_im_cft_run_612","Paragon Tempest Rune Tracing"
"gxa_im_cft_run_613","Paragon Immunity Rune Tracing"
"gxa_im_cft_run_614","Paragon Reservoir Rune Tracing"
"gxa_im_cft_trp_401","Dispel Trap Plans"
"gxa_im_cft_trp_402","Elemental Trap Plans"
"gxa_im_cft_trp_403","Gravity Trap Plans"
"gxa_im_cft_trp_404","Misdirection Cloud Trap Plans"
"gxa_im_cth_mag_001","Lorekeeper's Robe"
"gxa_im_cth_mag_002","Blood Promise"
"gxa_im_cth_mag_003","Vestments of Urthemiel"
"gxa_im_cth_mag_004","Spellminder"
"gxa_im_cth_mag_005","Robes of the Architect"
"gxa_im_cth_mag_pl2","Grey Warden Robes"
"gxa_im_cth_mag_pla","Robes of the Orlesian Magister"
"gxa_im_cth_mag_vel","Skins of the Keeper"
"gxa_im_gem_diamond_flawless","Flawless Diamond"
"gxa_im_gem_emr_flawless","Flawless Emerald"
"gxa_im_gem_sapphire_flawles","Flawless Sapphire"
"gxa_im_gift_anders_1","Knitted Scarf"
"gxa_im_gift_anders_2","Gold Earring"
"gxa_im_gift_anders_3","Engraved Silver Bracers"
"gxa_im_gift_anders_4","Bell Collar"
"gxa_im_gift_anders_5","Phylacteries: A History Written in Blood"
"gxa_im_gift_anders_kitten","Kitten"
"gxa_im_gift_grandfather_bow","Howe Bow"
"gxa_im_gift_justice_1","Lyrium: The Voice of the Maker"
"gxa_im_gift_justice_2","Kristoff's Locket"
"gxa_im_gift_justice_3","Verses of Dreams"
"gxa_im_gift_justice_4","Kristoff's Mementos"
"gxa_im_gift_justice_5","Elven Prayer for the Dead"
"gxa_im_gift_lyrium_ring","Lyrium Ring"
"gxa_im_gift_nathaniel_1","Delilah Howe's Letters"
"gxa_im_gift_nathaniel_2","Locksmith's Tools"
"gxa_im_gift_nathaniel_3","Bronze Sextant"
"gxa_im_gift_nathaniel_4","Golden Vase"
"gxa_im_gift_nathaniel_5","Whetstone"
"gxa_im_gift_oghren_1","Mackay's Epic Single Malt"
"gxa_im_gift_oghren_2","""Dragon Piss"""
"gxa_im_gift_oghren_3","Hirol's Lava Burst"
"gxa_im_gift_oghren_4","West Hill Brandy"
"gxa_im_gift_oghren_5","Aqua Magus"
"gxa_im_gift_oghren_pony","Toy Horse"
"gxa_im_gift_sigrun_1","Snow Globe"
"gxa_im_gift_sigrun_2","Toy Chariot"
"gxa_im_gift_sigrun_3","Potted Plant"
"gxa_im_gift_sigrun_4","The Warrior's Heart"
"gxa_im_gift_sigrun_5","Soap on a Rope"
"gxa_im_gift_sigrun_spyglass","Spyglass"
"gxa_im_gift_velanna_1","Discarded Journal"
"gxa_im_gift_velanna_2","Shiny Malachite"
"gxa_im_gift_velanna_3","Ornate Silver Bowl"
"gxa_im_gift_velanna_4","Elven Runestone"
"gxa_im_gift_velanna_5","Carved Greenstone"
"gxa_im_gift_velanna_book","Blank Journal"
"gxa_im_glv_lgt_001","Trickster's Gloves"
"gxa_im_glv_lgt_002","Fingers of the Nimble"
"gxa_im_glv_lgt_003","Blackblade Gloves"
"gxa_im_glv_lgt_004","The Slippery Ferret's Gloves"
"gxa_im_glv_lgt_m01","Lorekeeper's Mittens"
"gxa_im_glv_lgt_m02","Shock Treatment"
"gxa_im_glv_lgt_m03","Elementalist's Grasp"
"gxa_im_glv_lgt_m04","Spirit of the Woods"
"gxa_im_glv_lgt_m05","Oven Mitts"
"gxa_im_glv_lgt_nat","Ornate Leather Gloves"
"gxa_im_her_shd_aeducan","Heraldry: Aeducan"
"gxa_im_her_shd_amaranthine","Heraldry: City of Amaranthine"
"gxa_im_her_shd_bear_paw","Heraldry: Bear's Paw"
"gxa_im_her_shd_cousland","Heraldry: Cousland"
"gxa_im_her_shd_cross","Heraldry: Cross"
"gxa_im_her_shd_crows","Heraldry: Antivan Crows"
"gxa_im_her_shd_dragonmount","Heraldry: Dragon's Peak Bannorn"
"gxa_im_her_shd_grey_wardens","Heraldry: Grey Wardens"
"gxa_im_her_shd_legion","Heraldry: Legion of the Dead"
"gxa_im_her_shd_templars","Heraldry: Templars"
"gxa_im_justice_lyrium_ring","Lyrium Ring"
"gxa_im_manual_battlemage","Manual: Battlemage"
